Placement,Placement url,Type,Ad group,Views,Currency code,Avg. CPV,Impr.,View rate,Cost,Conversions,Cost / conv.,Conv. rate
Magma Ren,http://youtube.com/channel/UCX8T_P6FF-on_6RPCgswNdg,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
Dolls Beauty,http://youtube.com/channel/UCbcEaY3QGVt4e5IifLxW2DA,YouTube channel,AdGroup #1,3,USD,0.00,5,60.00%,0.01,0.00,0.00,0.00%
Hypo,http://youtube.com/channel/UCYc9UG9q8UxMZKUfGpwrR7Q,YouTube channel,AdGroup #1,2,USD,0.00,2,100.00%,0.01,0.00,0.00,0.00%
ExplosmEntertainment,http://youtube.com/channel/UCWXCrItCF6ZgXrdozUS-Idw,YouTube channel,AdGroup #1,2,USD,0.01,2,100.00%,0.03,0.00,0.00,0.00%
Soundtracks en español (latino),http://youtube.com/channel/UCMQZSqdHAfk5MtgrvMof6bw,YouTube channel,AdGroup #1,3,USD,0.00,3,100.00%,0.01,0.00,0.00,0.00%
Família Maria Clara e JP,http://youtube.com/channel/UC040XFJEsSRhTkmieXp1kDQ,YouTube channel,AdGroup #1,3,USD,0.02,4,75.00%,0.06,0.00,0.00,0.00%
DaFuq!?Boom!,http://youtube.com/channel/UCsSsgPaZ2GSmO6il8Cb5iGA,YouTube channel,AdGroup #1,3,USD,0.01,3,100.00%,0.02,0.00,0.00,0.00%
WildBrain en Español,http://youtube.com/channel/UCezM7Oug0cC4mW-9o60AjRA,YouTube channel,AdGroup #1,2,USD,0.00,2,100.00%,0.01,0.00,0.00,0.00%
Master lego Do,http://youtube.com/channel/UCiQHZTSSr8hn4xzyeU97HTw,YouTube channel,AdGroup #1,1,USD,0.01,1,100.00%,0.01,0.00,0.00,0.00%
M. et Mme Avocat et leurs drôles d'histoires,http://youtube.com/channel/UCTz5PFaTVlFIgtn6ka5hqww,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
leandroxcx,http://youtube.com/channel/UC1ZJVpyHQU0-hjt_SFsZ3Uw,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
Crusher-P - Topic,http://youtube.com/channel/UCM_mn8pNK0NCVQqQHnE7STg,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
LInk02,http://youtube.com/channel/UCmv3MrWYx6Z7tCvT73-19hg,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
Nobuyoshi Takeuchi,http://youtube.com/channel/UCYMlxVs3Fy7fa3r04fQpYhQ,YouTube channel,AdGroup #1,1,USD,0.03,1,100.00%,0.03,0.00,0.00,0.00%
Чёрный Кот,http://youtube.com/channel/UCjKeB4yZcP08HwjOuRKq7Zw,YouTube channel,AdGroup #1,1,USD,0.00,3,33.33%,0.00,0.00,0.00,0.00%
MASK Nerf War,http://youtube.com/channel/UC30k9IxqRYgnzTLs3UtEw9w,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
Antonio Palmucci,http://youtube.com/channel/UCUMKhiOBYNgBLUHcXcjj0WA,YouTube channel,AdGroup #1,1,USD,0.00,3,33.33%,0.00,0.00,0.00,0.00%
Florcita 10,http://youtube.com/channel/UCUQkr_QsM9vRl4JQgxaGEWA,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
Angry Birds,http://youtube.com/channel/UCYC2wjLop-S6Ld4raeoUVNA,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
Авто Мультики,http://youtube.com/channel/UC_MGVJpHpN3Tr0TnzQ2vxAA,YouTube channel,AdGroup #1,2,USD,0.01,2,100.00%,0.02,0.00,0.00,0.00%
UPIC Animations,http://youtube.com/channel/UCAn6rzwldPtNatM1LlfINTQ,YouTube channel,AdGroup #1,3,USD,0.02,3,100.00%,0.05,0.00,0.00,0.00%
Crusher,http://youtube.com/channel/UCS1RUyEDJ3TSiil8TC84G4g,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
Monguber,http://youtube.com/channel/UCSlIh6J8tVcalep_xddt4oA,YouTube channel,AdGroup #1,1,USD,0.01,1,100.00%,0.01,0.00,0.00,0.00%
Crazy Cooking Stop Motion,http://youtube.com/channel/UC0V7DKJLEzJwufvjgLxt95w,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
SkyNightCore,http://youtube.com/channel/UCCjcaTbRJYcMvLGC2w5fKyw,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
HomeAnimations - Мультики про танки,http://youtube.com/channel/UC-Bc-4nV2-Tk4Af2rqrmrjA,YouTube channel,AdGroup #1,34,USD,0.01,104,32.69%,0.24,0.00,0.00,0.00%
HISTORIAS CON RUTH,http://youtube.com/channel/UCwaxDXAjuKeynj3sufRICJQ,YouTube channel,AdGroup #1,1,USD,0.01,2,50.00%,0.01,0.00,0.00,0.00%
Ace Squirrel,http://youtube.com/channel/UCY8tNbMfcyu_hbeiEjuHbVw,YouTube channel,AdGroup #1,2,USD,0.00,2,100.00%,0.01,0.00,0.00,0.00%
GunOsaMusic,http://youtube.com/channel/UCRw0lkT5SDxYWh0UqcbnVlw,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
FUNNY MULT,http://youtube.com/channel/UCWq-Gr7qZPWdKm8bCzJfsYg,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
TheHiddenBlade01,http://youtube.com/channel/UCRisfwPQ6iUEi3DOvcdKA9Q,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
Magpiepony,http://youtube.com/channel/UCISF5OGuAtSLNF24TKTnXag,YouTube channel,AdGroup #1,5,USD,0.01,10,50.00%,0.04,0.00,0.00,0.00%
Sir PJ,http://youtube.com/channel/UC-McyZEO0KO00ChyboVRjrA,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
chrstzn,http://youtube.com/channel/UC2dyVO3Rh7q2kNfsi5Gzzww,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
Runter,http://youtube.com/channel/UCTg4MY7a0pYWj-tmIklVtRA,YouTube channel,AdGroup #1,2,USD,0.01,2,100.00%,0.01,0.00,0.00,0.00%
ცơŋ ცơŋ Ƈɧąŋ X3,http://youtube.com/channel/UCONDylNwVUiWUJQDXRL4_4g,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
Springu387,http://youtube.com/channel/UCva_qfi8210gVwStkNYK6hg,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
BATJAX,http://youtube.com/channel/UCOnuuCPt3SCB5El-WiNiXMA,YouTube channel,AdGroup #1,3,USD,0.00,3,100.00%,0.01,0.00,0.00,0.00%
Junna - Topic,http://youtube.com/channel/UC5y8wGAb1edv_9j2MBp3rcg,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
Jan Cartoon,http://youtube.com/channel/UC6UiESMaXslDtQc3oMSbuxQ,YouTube channel,AdGroup #1,4,USD,0.00,6,66.67%,0.02,0.00,0.00,0.00%
TinyToons,http://youtube.com/channel/UCdnYMYHV97JSfkKtES8MSUw,YouTube channel,AdGroup #1,1,USD,0.00,2,50.00%,0.00,0.00,0.00,0.00%
Alfrely,http://youtube.com/channel/UCt4gUEkNUM3dahWDpouQqdw,YouTube channel,AdGroup #1,3,USD,0.00,4,75.00%,0.01,0.00,0.00,0.00%
Ana Stories!,http://youtube.com/channel/UCpKqS7AmSkSPD_pXy-0G3-A,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
Avocado Couple I Crazy Comics,http://youtube.com/channel/UCzrMFWFWPou9RCMufXwWdDg,YouTube channel,AdGroup #1,166,USD,0.01,571,29.07%,0.84,0.00,0.00,0.00%
Outro Castelo,http://youtube.com/channel/UCPJNrASkxEHGN8QFjJCEbEA,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
Huevocartoon2,http://youtube.com/channel/UCvdwbcKg_6tXXaG6J57LO1g,YouTube channel,AdGroup #1,1,USD,0.02,1,100.00%,0.02,0.00,0.00,0.00%
Bagoyee,http://youtube.com/channel/UCKnzm-t3Q7FUoQmYr1PIwQA,YouTube channel,AdGroup #1,2,USD,0.01,2,100.00%,0.01,0.00,0.00,0.00%
PatchToons,http://youtube.com/channel/UClBgpjYYfUqRJ4_yvhDMZig,YouTube channel,AdGroup #1,1,USD,0.02,1,100.00%,0.02,0.00,0.00,0.00%
TabZCraft,http://youtube.com/channel/UCCQqQkDz2iaaCKNXq9jFNmA,YouTube channel,AdGroup #1,4,USD,0.01,5,80.00%,0.03,0.00,0.00,0.00%
Peter Toys,http://youtube.com/channel/UCPbFilbGywEMADfHjWUMDyw,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
Ilustra Show,http://youtube.com/channel/UCLecLcTc5tAqXp2Ax8CmUoQ,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
moviemaniacsDE,http://youtube.com/channel/UCYCEK7i8Uq-XtFtWolofxFg,YouTube channel,AdGroup #1,1,USD,0.01,1,100.00%,0.01,0.00,0.00,0.00%
Kami Anime,http://youtube.com/channel/UCTMIbxFeMIW03fuPgAdaGoQ,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
OcurrenciaTV,http://youtube.com/channel/UCrcXxOAbe_u8hTaHOmv2aHQ,YouTube channel,AdGroup #1,3,USD,0.00,6,50.00%,0.01,0.00,0.00,0.00%
Rooster Time,http://youtube.com/channel/UCbxK45q6o3RnTzGmFSiytoQ,YouTube channel,AdGroup #1,3,USD,0.00,3,100.00%,0.01,0.00,0.00,0.00%
JoeysLucky22,http://youtube.com/channel/UCYn7RTzhNbLzVw0enqj1u7A,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
The Incredible Max and Puppy dog,http://youtube.com/channel/UCfaxnpEgqs7rnmIWuHPDLiw,YouTube channel,AdGroup #1,2,USD,0.00,2,100.00%,0.01,0.00,0.00,0.00%
Borck Unleashed,http://youtube.com/channel/UCXEBtUULyJ91hJkS2OyuLNg,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
Memaster,http://youtube.com/channel/UCpUb12Kpbf4Z1WgbCEy7IIw,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
Itarte Vlogs,http://youtube.com/channel/UCNM99xGXrSGGiCQjQsbO9og,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
wcolby1,http://youtube.com/channel/UC7BicwcRMDu3Ed1CJ7BZsxA,YouTube channel,AdGroup #1,1,USD,0.01,1,100.00%,0.01,0.00,0.00,0.00%
DroidCole,http://youtube.com/channel/UCNtYM_AdoLI42LPutLygRww,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
Robocar Car Toys,http://youtube.com/channel/UCofz9k-cxf44ptiSwRspyhQ,YouTube channel,AdGroup #1,6,USD,0.01,18,33.33%,0.04,0.00,0.00,0.00%
Spark Visuals,http://youtube.com/channel/UCJHZwPNIykeGcrYQLMmWU7Q,YouTube channel,AdGroup #1,1,USD,0.03,1,100.00%,0.03,0.00,0.00,0.00%
Ricardo Idme,http://youtube.com/channel/UCUBdfM8Kp-UEReqtMYBv1YQ,YouTube channel,AdGroup #1,1,USD,0.04,1,100.00%,0.04,0.00,0.00,0.00%
Samantha Rae,http://youtube.com/channel/UC80vZSU2_sxit-772uiW58Q,YouTube channel,AdGroup #1,1,USD,0.01,1,100.00%,0.01,0.00,0.00,0.00%
MintiUnicorn,http://youtube.com/channel/UCkSgRbPgwB6OsYiLwAiQFfQ,YouTube channel,AdGroup #1,1,USD,0.01,1,100.00%,0.01,0.00,0.00,0.00%
Madhunter Juguetes Antiguos,http://youtube.com/channel/UC-FPGzewD6ZB_hBIKaiqbIQ,YouTube channel,AdGroup #1,1,USD,0.04,1,100.00%,0.04,0.00,0.00,0.00%
SUPER SLICK SLIME SAM,http://youtube.com/channel/UCfRgJADdLXwrcjIuTxn_u3Q,YouTube channel,AdGroup #1,9,USD,0.01,23,39.13%,0.05,0.00,0.00,0.00%
Keller Lokomotion,http://youtube.com/channel/UCktk5ydRsrlHf9Ozp1XxjVg,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
doubleWbrothers,http://youtube.com/channel/UCJMviVQp9DeFRwlHS_9_WGQ,YouTube channel,AdGroup #1,1,USD,0.00,2,50.00%,0.00,0.00,0.00,0.00%
IR GAMES,http://youtube.com/channel/UCesGAfPJfE-xdHo-DC0ju-g,YouTube channel,AdGroup #1,4,USD,0.01,6,66.67%,0.04,0.00,0.00,0.00%
melanie martinez,http://youtube.com/channel/UC2YnEq5Fc5_zEO6bo0oNzCQ,YouTube channel,AdGroup #1,3,USD,0.00,3,100.00%,0.01,0.00,0.00,0.00%
TheldyDB,http://youtube.com/channel/UC2Soz5Ik_EiKC6uYeTy9yCA,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
Fuze Cinema,http://youtube.com/channel/UCwHZKmWZbph7vpTJYhLMjmw,YouTube channel,AdGroup #1,1,USD,0.01,1,100.00%,0.01,0.00,0.00,0.00%
chuchu mini*kitchen,http://youtube.com/channel/UCihL_xoePyDN3WDvmqJLq4Q,YouTube channel,AdGroup #1,3,USD,0.02,6,50.00%,0.05,0.00,0.00,0.00%
Jepchu,http://youtube.com/channel/UC8e9X9eDmL91lMdoauWNV6w,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
Maddy Coller,http://youtube.com/channel/UC31ZSGWNWOf7VhxNPYNVuuw,YouTube channel,AdGroup #1,0,USD, --,0, --,0.00,0.00,0.00,0.00%
Canal Conspiração,http://youtube.com/channel/UCyCd7_a5O3JQJlBFmkgx-dg,YouTube channel,AdGroup #1,2,USD,0.03,3,66.67%,0.06,0.00,0.00,0.00%
Babyccino TV,http://youtube.com/channel/UCbuZXVA1FbtXntOU6seYVrw,YouTube channel,AdGroup #1,2,USD,0.00,3,66.67%,0.01,0.00,0.00,0.00%
Kyle Allen Music,http://youtube.com/channel/UCHS0hTD4x-w5sUHxNhi6xiw,YouTube channel,AdGroup #1,0,USD, --,0, --,0.00,0.00,0.00,0.00%
WOA Story Time,http://youtube.com/channel/UC7RkY3FxHUlHxrdsxsJGDHA,YouTube channel,AdGroup #1,1,USD,0.00,2,50.00%,0.00,0.00,0.00,0.00%
The Marías - Topic,http://youtube.com/channel/UCVV5M4OEFsKnB9HBhwOhHbA,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
Conny Merlin,http://youtube.com/channel/UCsC2uu9hIAY3BB4jJ89ueLw,YouTube channel,AdGroup #1,2,USD,0.00,4,50.00%,0.01,0.00,0.00,0.00%
DisneyMusicVEVO,http://youtube.com/channel/UCgwv23FVv3lqh567yagXfNg,YouTube channel,AdGroup #1,29,USD,0.00,45,64.44%,0.10,0.00,0.00,0.00%
CCMegaproductions,http://youtube.com/channel/UCLHVgDFeEUIDGJ2RLovOaBQ,YouTube channel,AdGroup #1,5,USD,0.00,7,71.43%,0.01,0.00,0.00,0.00%
Esta es mi historia,http://youtube.com/channel/UCFd6VP-X4uZEA9_BIHEUX5w,YouTube channel,AdGroup #1,2,USD,0.00,2,100.00%,0.01,0.00,0.00,0.00%
Gojzer,http://youtube.com/channel/UCL3Cq-M4RE8M_7IbVjt5fcg,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
XDJames,http://youtube.com/channel/UCO1YGhO4dFcVxzYBU1oTVdQ,YouTube channel,AdGroup #1,6,USD,0.01,12,50.00%,0.03,0.00,0.00,0.00%
T.C. Punters,http://youtube.com/channel/UC7jn2GXPDN8RyacScLaJPgA,YouTube channel,AdGroup #1,1,USD,0.01,1,100.00%,0.01,0.00,0.00,0.00%
Jacky Panjabi,http://youtube.com/channel/UCoj8oQ_ow82b84kOQZ2fKXA,YouTube channel,AdGroup #1,5,USD,0.00,6,83.33%,0.02,0.00,0.00,0.00%
John GodGames,http://youtube.com/channel/UCLC3kuN_2emyokGE4WStv6w,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
mooradita4,http://youtube.com/channel/UCAICCDBgC97B-z9rFdvXUOA,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
aileenaRIP,http://youtube.com/channel/UCDvn2fxt5QZfDMPunFnCzrQ,YouTube channel,AdGroup #1,1,USD,0.01,1,100.00%,0.01,0.00,0.00,0.00%
Lyna,http://youtube.com/channel/UC-cnbLlplnXA4oc7rR21qzg,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
حِرف إبداعية في 5 دقائق,http://youtube.com/channel/UCy7QvWo7uV_AcoLJL5RIwkQ,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
Chicos De Barrio - Topic,http://youtube.com/channel/UC7smsiyYfRaaMnSHN7pi5BQ,YouTube channel,AdGroup #1,1,USD,0.00,3,33.33%,0.00,0.00,0.00,0.00%
Brickslook Studio,http://youtube.com/channel/UCNF8GinntTK81teyE4v5KnA,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
Levi Jones,http://youtube.com/channel/UCpVpxNUlx3YWtLMY6dMZJCw,YouTube channel,AdGroup #1,5,USD,0.00,5,100.00%,0.01,0.00,0.00,0.00%
Nerdplay,http://youtube.com/channel/UCG3ulIDcime3F_EohLj1Qng,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
Grywalandia,http://youtube.com/channel/UChdgSeRDuFFr9h1hlQOItxQ,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
O-Nami Theories,http://youtube.com/channel/UCAnv5RYkvwGIOG0KwvNPiAg,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
Elemental FA,http://youtube.com/channel/UCWr_e5oPofqHwrFMEIUIVzw,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
Naruchan222,http://youtube.com/channel/UCPcuKhRISwP0H6aEgm-I8eQ,YouTube channel,AdGroup #1,1,USD,0.02,1,100.00%,0.02,0.00,0.00,0.00%
iLeorju,http://youtube.com/channel/UCG-6ZKS79C7lT2-h-8-zIzA,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
Pop Pop Toys,http://youtube.com/channel/UCmAoUpW1u-DVK98VybX-IxQ,YouTube channel,AdGroup #1,7,USD,0.00,12,58.33%,0.03,0.00,0.00,0.00%
Batt Minton,http://youtube.com/channel/UCCuK0tKnmyf5oTR7Q6zaotw,YouTube channel,AdGroup #1,1,USD,0.00,2,50.00%,0.00,0.00,0.00,0.00%
Anime Dynasty,http://youtube.com/channel/UCR1Xn-r_aEhOn0mZi_VE_5g,YouTube channel,AdGroup #1,1,USD,0.04,1,100.00%,0.04,0.00,0.00,0.00%
penttipena321,http://youtube.com/channel/UCimFb_RjfQqOEF9n8ABv7wA,YouTube channel,AdGroup #1,1,USD,0.01,1,100.00%,0.01,0.00,0.00,0.00%
Orange Animations,http://youtube.com/channel/UCsYMx-fJXmelqh_AeEN9_tQ,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
Jonathan Young,http://youtube.com/channel/UC40gs0opj389ohjLnJIAJzA,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
Keyblade,http://youtube.com/channel/UCD-NZ6Gm9jk1MvjVLRT1NOw,YouTube channel,AdGroup #1,5,USD,0.00,5,100.00%,0.02,0.00,0.00,0.00%
2A Toys,http://youtube.com/channel/UCDVTLmvFQYOkWsNwAmxBt1Q,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
Más SKabeche,http://youtube.com/channel/UC0n5Ihqix8mEqGsjygiJk6Q,YouTube channel,AdGroup #1,1,USD,0.02,1,100.00%,0.02,0.00,0.00,0.00%
Movieclips Trailers,http://youtube.com/channel/UCi8e0iOVk1fEOogdfu4YgfA,YouTube channel,AdGroup #1,3,USD,0.01,4,75.00%,0.03,0.00,0.00,0.00%
nutsVSguts,http://youtube.com/channel/UCmDNZ4olFtET3n3n0_W7Dxg,YouTube channel,AdGroup #1,4,USD,0.01,20,20.00%,0.03,0.00,0.00,0.00%
Leshero Morrazo,http://youtube.com/channel/UCwPFrJKQZLAvSDOXdFVPgWQ,YouTube channel,AdGroup #1,1,USD,0.01,1,100.00%,0.01,0.00,0.00,0.00%
Miniature Dream Cooking,http://youtube.com/channel/UCykF1Xxix-FPXIayGkuN7Zg,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
Yuuki.,http://youtube.com/channel/UCXCiZM1WzT0d_88i0k3EKrg,YouTube channel,AdGroup #1,1,USD,0.01,1,100.00%,0.01,0.00,0.00,0.00%
Dudu Moura,http://youtube.com/channel/UC371icpvZj2oQaocL0i9L-g,YouTube channel,AdGroup #1,7,USD,0.01,9,77.78%,0.04,0.00,0.00,0.00%
Maria Silva,http://youtube.com/channel/UCj7jSB-frlFoyaWM54Q6S3Q,YouTube channel,AdGroup #1,1,USD,0.02,1,100.00%,0.02,0.00,0.00,0.00%
Orlando Cuevas,http://youtube.com/channel/UCRdhpz0nQT6g7Q0RqqMk8-g,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
Mr Bean,http://youtube.com/channel/UCkAGrHCLFmlK3H2kd6isipg,YouTube channel,AdGroup #1,2,USD,0.00,2,100.00%,0.01,0.00,0.00,0.00%
Wolfy Ku,http://youtube.com/channel/UCGuZMB5TjPLZvzg0Vf9mJHg,YouTube channel,AdGroup #1,1,USD,0.01,1,100.00%,0.01,0.00,0.00,0.00%
JackG,http://youtube.com/channel/UCfgYQZIUzyRyrli3d-9BvXw,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
Bob Animación - Español,http://youtube.com/channel/UCvXTF9-_tmnv64tySO7uHNw,YouTube channel,AdGroup #1,6,USD,0.01,7,85.71%,0.04,0.00,0.00,0.00%
RADWIMPS - Topic,http://youtube.com/channel/UCT418-ChE6rgGuQlqzFsKZA,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
microtest,http://youtube.com/channel/UCDApHs2MB67p_9jDFczG7fw,YouTube channel,AdGroup #1,1,USD,0.01,1,100.00%,0.01,0.00,0.00,0.00%
Screen Team,http://youtube.com/channel/UCEp5CWk8xqB8NStqq-NEKjg,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
Darwin's Media,http://youtube.com/channel/UCBIH1Gn8Ed1EwJUA9I7fUOw,YouTube channel,AdGroup #1,2,USD,0.01,3,66.67%,0.01,0.00,0.00,0.00%
Toys Play Time,http://youtube.com/channel/UCamuUo6F8lnuWM5HTgY19eg,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
What the FUUCK!,http://youtube.com/channel/UCgBS_bCHRgWIMtVC82J0E2w,YouTube channel,AdGroup #1,1,USD,0.02,1,100.00%,0.02,0.00,0.00,0.00%
Lipps Inc - Topic,http://youtube.com/channel/UC02eqrW1fCLDZwOKVOA62vQ,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
Bebop,http://youtube.com/channel/UCF1QZ_zlM6fVkEoPdhthEpQ,YouTube channel,AdGroup #1,3,USD,0.01,5,60.00%,0.02,0.00,0.00,0.00%
SVSstudio,http://youtube.com/channel/UCCrkYrWPJVi9G7LTqaOnLRw,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
Guibel Reviews,http://youtube.com/channel/UCF-viuvv9jqcsWBKTkCZiQw,YouTube channel,AdGroup #1,1,USD,0.00,2,50.00%,0.00,0.00,0.00,0.00%
Meet My Story,http://youtube.com/channel/UCD3rDVwrgZ6SXoUqk0-qhUA,YouTube channel,AdGroup #1,1,USD,0.01,1,100.00%,0.01,0.00,0.00,0.00%
GhostfaceNikol,http://youtube.com/channel/UCXms31yK2BFC-Cc59Y9sSQw,YouTube channel,AdGroup #1,1,USD,0.00,2,50.00%,0.00,0.00,0.00,0.00%
Rajath Krishna,http://youtube.com/channel/UC7i6CMKo3hutM4tApuIhmuw,YouTube channel,AdGroup #1,1,USD,0.01,1,100.00%,0.01,0.00,0.00,0.00%
Ashalily D,http://youtube.com/channel/UCcqKEXaYCTOC2Hjget6FfBQ,YouTube channel,AdGroup #1,1,USD,0.03,1,100.00%,0.03,0.00,0.00,0.00%
LuKro,http://youtube.com/channel/UChs4Q2C61IdeMPhachaN13Q,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
Agu,http://youtube.com/channel/UCXPas2RUZbDfg2yhLliUPvw,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
TodayIGrewUP,http://youtube.com/channel/UCU_bP6K3p_EkllDwI25HaRg,YouTube channel,AdGroup #1,1,USD,0.01,1,100.00%,0.01,0.00,0.00,0.00%
Johary-Chan,http://youtube.com/channel/UC0bGLd-GxVZDpv8jJns9UrA,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
21st FPS,http://youtube.com/channel/UCIENe8rEk_0To7I_Fa0O_fg,YouTube channel,AdGroup #1,3,USD,0.00,3,100.00%,0.01,0.00,0.00,0.00%
CrazyDek,http://youtube.com/channel/UCM5RqT3BGzIwOe8_sZa6Qlg,YouTube channel,AdGroup #1,4,USD,0.01,5,80.00%,0.03,0.00,0.00,0.00%
Eton,http://youtube.com/channel/UC5T8uKUJC3Vlrm928cEEu0w,YouTube channel,AdGroup #1,1,USD,0.01,1,100.00%,0.01,0.00,0.00,0.00%
• Gerand •,http://youtube.com/channel/UCSYOvRiB12CnApfSC_GeFXg,YouTube channel,AdGroup #1,15,USD,0.01,41,36.59%,0.11,0.00,0.00,0.00%
IGN,http://youtube.com/channel/UCKy1dAqELo0zrOtPkf0eTMw,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
XboxGamerK,http://youtube.com/channel/UCX_ldjL6rj7T9mMwehy7hQQ,YouTube channel,AdGroup #1,2,USD,0.01,2,100.00%,0.01,0.00,0.00,0.00%
armxndo,http://youtube.com/channel/UC6cqZfgydy6Dkywdb5MCIcw,YouTube channel,AdGroup #1,1,USD,0.00,1,100.00%,0.00,0.00,0.00,0.00%
